image,height,width,type,original_dataset,scenario,airport,runway,time_to_landing,weather,night,time,slant_distance,along_track_distance,height_above_runway,lateral_path_angle,vertical_path_angle,yaw,pitch,roll,watermark_height,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,image_name,detected
images/RXapI8ifrfs_059.png,2160,3840,real,REAL_Nominal,,LCPH,29,56,,,,,,,,,,,,,1870,822,1885,822,1864,869,1889,869,RXapI8ifrfs_059.png,False
images/RXapI8ifrfs_064.png,2160,3840,real,REAL_Nominal,,LCPH,29,46,,,,,,,,,,,,,1938,833,1954,833,1928,887,1960,888,RXapI8ifrfs_064.png,False
images/RXapI8ifrfs_068.png,2160,3840,real,REAL_Nominal,,LCPH,29,38,,,,,,,,,,,,,1900,779,1883,780,1914,842,1875,843,RXapI8ifrfs_068.png,True
images/RXapI8ifrfs_072.png,2160,3840,real,REAL_Nominal,,LCPH,29,30,,,,,,,,,,,,,1927,792,1946,792,1911,865,1961,865,RXapI8ifrfs_072.png,True
images/RXapI8ifrfs_075.png,2160,3840,real,REAL_Nominal,,LCPH,29,24,,,,,,,,,,,,,1912,792,1934,792,1888,874,1954,875,RXapI8ifrfs_075.png,True
images/RXapI8ifrfs_078.png,2160,3840,real,REAL_Nominal,,LCPH,29,18,,,,,,,,,,,,,1922,788,1946,789,1882,889,1975,892,RXapI8ifrfs_078.png,True
images/RXapI8ifrfs_080.png,2160,3840,real,REAL_Nominal,,LCPH,29,14,,,,,,,,,,,,,1890,774,1915,774,1972,892,1842,897,RXapI8ifrfs_080.png,True
images/RXapI8ifrfs_081.png,2160,3840,real,REAL_Nominal,,LCPH,29,12,,,,,,,,,,,,,1921,780,1948,781,1847,913,2013,918,RXapI8ifrfs_081.png,True
images/RXapI8ifrfs_082.png,2160,3840,real,REAL_Nominal,,LCPH,29,10,,,,,,,,,,,,,1919,782,1949,782,1821,940,2042,946,RXapI8ifrfs_082.png,True
images/RXapI8ifrfs_083.png,2160,3840,real,REAL_Nominal,,LCPH,29,8,,,,,,,,,,,,,1917,772,1947,772,1756,982,2094,990,RXapI8ifrfs_083.png,True
images/RXapI8ifrfs_084.png,2160,3840,real,REAL_Nominal,,LCPH,29,6,,,,,,,,,,,,,1924,761,1893,762,2287,1129,1572,1149,RXapI8ifrfs_084.png,True
images/S3RzYC6T7cc_091.png,2160,3840,real,REAL_Nominal,,KATL,26R,96,,,,,,,,,,,,,1499,991,1508,991,1497,1023,1510,1023,S3RzYC6T7cc_091.png,False
images/S3RzYC6T7cc_108.png,2160,3840,real,REAL_Nominal,,KATL,26R,62,,,,,,,,,,,,,2313,924,2325,924,2306,970,2327,971,S3RzYC6T7cc_108.png,False
images/S3RzYC6T7cc_112.png,2160,3840,real,REAL_Nominal,,KATL,26R,54,,,,,,,,,,,,,1529,923,1543,923,1523,973,1547,973,S3RzYC6T7cc_112.png,False
images/S3RzYC6T7cc_116.png,2160,3840,real,REAL_Nominal,,KATL,26R,46,,,,,,,,,,,,,1550,906,1565,906,1542,962,1570,962,S3RzYC6T7cc_116.png,False
images/S3RzYC6T7cc_119.png,2160,3840,real,REAL_Nominal,,KATL,26R,40,,,,,,,,,,,,,2288,948,2303,948,2278,1010,2310,1010,S3RzYC6T7cc_119.png,True
images/S3RzYC6T7cc_122.png,2160,3840,real,REAL_Nominal,,KATL,26R,34,,,,,,,,,,,,,1513,923,1530,924,1503,994,1542,994,S3RzYC6T7cc_122.png,True
images/S3RzYC6T7cc_126.png,2160,3840,real,REAL_Nominal,,KATL,26R,26,,,,,,,,,,,,,2310,908,2330,908,2289,993,2344,993,S3RzYC6T7cc_126.png,True
images/S3RzYC6T7cc_129.png,2160,3840,real,REAL_Nominal,,KATL,26R,20,,,,,,,,,,,,,1481,880,1502,881,1457,985,1532,985,S3RzYC6T7cc_129.png,True
images/S3RzYC6T7cc_131.png,2160,3840,real,REAL_Nominal,,KATL,26R,16,,,,,,,,,,,,,2304,853,2283,854,2348,978,2248,980,S3RzYC6T7cc_131.png,True
images/S3RzYC6T7cc_132.png,2160,3840,real,REAL_Nominal,,KATL,26R,14,,,,,,,,,,,,,1551,841,1572,842,1491,978,1610,981,S3RzYC6T7cc_132.png,True
images/S3RzYC6T7cc_133.png,2160,3840,real,REAL_Nominal,,KATL,26R,12,,,,,,,,,,,,,2289,861,2268,862,2365,1018,2212,1019,S3RzYC6T7cc_133.png,True
images/S3RzYC6T7cc_134.png,2160,3840,real,REAL_Nominal,,KATL,26R,10,,,,,,,,,,,,,1552,863,1575,863,1445,1046,1654,1048,S3RzYC6T7cc_134.png,True
images/S3RzYC6T7cc_135.png,2160,3840,real,REAL_Nominal,,KATL,26R,8,,,,,,,,,,,,,2248,879,2269,879,2107,1122,2435,1126,S3RzYC6T7cc_135.png,True
images/S5irHWSZJQE_086.png,1080,1920,real,REAL_Nominal,,LGTS,16,84,,,,,,,,,,,,,808,470,816,470,806,488,819,488,S5irHWSZJQE_086.png,False
images/S5irHWSZJQE_101.png,1080,1920,real,REAL_Nominal,,LGTS,16,54,,,,,,,,,,,,,827,439,839,439,823,467,843,467,S5irHWSZJQE_101.png,False
images/S5irHWSZJQE_107.png,1080,1920,real,REAL_Nominal,,LGTS,16,42,,,,,,,,,,,,,812,454,826,454,807,487,833,488,S5irHWSZJQE_107.png,False
images/S5irHWSZJQE_112.png,1080,1920,real,REAL_Nominal,,LGTS,16,32,,,,,,,,,,,,,1093,453,1108,453,1082,494,1117,494,S5irHWSZJQE_112.png,True
images/S5irHWSZJQE_116.png,1080,1920,real,REAL_Nominal,,LGTS,16,24,,,,,,,,,,,,,1088,441,1106,441,1075,490,1123,490,S5irHWSZJQE_116.png,True
images/S5irHWSZJQE_119.png,1080,1920,real,REAL_Nominal,,LGTS,16,18,,,,,,,,,,,,,1090,451,1109,451,1065,510,1133,510,S5irHWSZJQE_119.png,True
images/S5irHWSZJQE_121.png,1080,1920,real,REAL_Nominal,,LGTS,16,14,,,,,,,,,,,,,1104,458,1125,458,1161,529,1067,530,S5irHWSZJQE_121.png,True
images/S5irHWSZJQE_122.png,1080,1920,real,REAL_Nominal,,LGTS,16,12,,,,,,,,,,,,,1112,439,1136,439,1065,522,1183,522,S5irHWSZJQE_122.png,True
images/S5irHWSZJQE_123.png,1080,1920,real,REAL_Nominal,,LGTS,16,10,,,,,,,,,,,,,1137,430,1114,431,1207,527,1049,530,S5irHWSZJQE_123.png,True
images/S5irHWSZJQE_124.png,1080,1920,real,REAL_Nominal,,LGTS,16,8,,,,,,,,,,,,,1112,428,1136,428,1247,549,1011,554,S5irHWSZJQE_124.png,True
images/S5irHWSZJQE_125.png,1080,1920,real,REAL_Nominal,,LGTS,16,6,,,,,,,,,,,,,782,432,806,432,553,626,1024,635,S5irHWSZJQE_125.png,True
images/sqD0iHHDHqo_068.png,2160,3840,real,REAL_Nominal,,TFFF,10,34,,,,,,,,,,,,,3035,710,3051,715,2998,787,3040,799,sqD0iHHDHqo_068.png,False
images/sqD0iHHDHqo_072.png,2160,3840,real,REAL_Nominal,,TFFF,10,26,,,,,,,,,,,,,805,693,787,697,845,781,787,794,sqD0iHHDHqo_072.png,True
images/sqD0iHHDHqo_074.png,2160,3840,real,REAL_Nominal,,TFFF,10,22,,,,,,,,,,,,,881,492,861,493,916,589,844,594,sqD0iHHDHqo_074.png,True
images/sqD0iHHDHqo_076.png,2160,3840,real,REAL_Nominal,,TFFF,10,18,,,,,,,,,,,,,2970,503,2991,503,2926,614,3018,621,sqD0iHHDHqo_076.png,True
images/sqD0iHHDHqo_078.png,2160,3840,real,REAL_Nominal,,TFFF,10,14,,,,,,,,,,,,,832,641,808,647,921,763,798,795,sqD0iHHDHqo_078.png,True
images/sqD0iHHDHqo_079.png,2160,3840,real,REAL_Nominal,,TFFF,10,12,,,,,,,,,,,,,3014,677,3036,683,2901,811,3054,850,sqD0iHHDHqo_079.png,True
images/sqD0iHHDHqo_080.png,2160,3840,real,REAL_Nominal,,TFFF,10,10,,,,,,,,,,,,,3021,667,3046,673,2875,817,3077,869,sqD0iHHDHqo_080.png,True
images/sqD0iHHDHqo_081.png,2160,3840,real,REAL_Nominal,,TFFF,10,8,,,,,,,,,,,,,1938,1408,1953,1408,1788,1596,2059,1603,sqD0iHHDHqo_081.png,True
images/sqD0iHHDHqo_082.png,2160,3840,real,REAL_Nominal,,TFFF,10,6,,,,,,,,,,,,,1879,1434,1901,1434,2214,1761,1638,1765,sqD0iHHDHqo_082.png,True
images/sT2pSgVDzJk_070.png,2160,3840,real,REAL_Nominal,,KMIA,9,34,,,,,,,,,,,,,1542,558,1524,559,1563,633,1515,636,sT2pSgVDzJk_070.png,False
images/sT2pSgVDzJk_074.png,2160,3840,real,REAL_Nominal,,KMIA,9,26,,,,,,,,,,,,,2323,524,2340,525,2298,611,2357,614,sT2pSgVDzJk_074.png,False
images/sT2pSgVDzJk_077.png,2160,3840,real,REAL_Nominal,,KMIA,9,20,,,,,,,,,,,,,2313,564,2332,565,2286,659,2365,660,sT2pSgVDzJk_077.png,True
images/sT2pSgVDzJk_080.png,2160,3840,real,REAL_Nominal,,KMIA,9,14,,,,,,,,,,,,,1551,524,1533,526,1605,648,1482,657,sT2pSgVDzJk_080.png,True
images/sT2pSgVDzJk_081.png,2160,3840,real,REAL_Nominal,,KMIA,9,12,,,,,,,,,,,,,2252,542,2276,543,2197,690,2351,691,sT2pSgVDzJk_081.png,True
images/sT2pSgVDzJk_082.png,2160,3840,real,REAL_Nominal,,KMIA,9,10,,,,,,,,,,,,,1500,555,1520,555,1403,731,1605,731,sT2pSgVDzJk_082.png,True
images/sT2pSgVDzJk_083.png,2160,3840,real,REAL_Nominal,,KMIA,9,8,,,,,,,,,,,,,2346,504,2371,506,2188,719,2488,749,sT2pSgVDzJk_083.png,True
images/sT2pSgVDzJk_084.png,2160,3840,real,REAL_Nominal,,KMIA,9,6,,,,,,,,,,,,,2336,501,2364,503,2024,848,2621,900,sT2pSgVDzJk_084.png,True
images/SuwvKNIAaTc_023.png,1080,1920,real,REAL_Nominal,,GCTS,8,36,,,,,,,,,,,,,859,329,877,330,847,396,885,397,SuwvKNIAaTc_023.png,False
images/SuwvKNIAaTc_028.png,1080,1920,real,REAL_Nominal,,GCTS,8,26,,,,,,,,,,,,,901,404,918,404,879,481,937,482,SuwvKNIAaTc_028.png,False
images/SuwvKNIAaTc_031.png,1080,1920,real,REAL_Nominal,,GCTS,8,20,,,,,,,,,,,,,847,338,861,338,816,433,898,433,SuwvKNIAaTc_031.png,False
images/SuwvKNIAaTc_033.png,1080,1920,real,REAL_Nominal,,GCTS,8,16,,,,,,,,,,,,,1082,360,1066,361,1138,468,1020,471,SuwvKNIAaTc_033.png,True
images/SuwvKNIAaTc_034.png,1080,1920,real,REAL_Nominal,,GCTS,8,14,,,,,,,,,,,,,862,343,874,344,784,460,930,469,SuwvKNIAaTc_034.png,True
images/SuwvKNIAaTc_035.png,1080,1920,real,REAL_Nominal,,GCTS,8,12,,,,,,,,,,,,,897,355,908,355,801,495,996,496,SuwvKNIAaTc_035.png,True
images/SuwvKNIAaTc_036.png,1080,1920,real,REAL_Nominal,,GCTS,8,10,,,,,,,,,,,,,898,381,913,381,1066,545,770,558,SuwvKNIAaTc_036.png,True
images/SuwvKNIAaTc_037.png,1080,1920,real,REAL_Nominal,,GCTS,8,8,,,,,,,,,,,,,883,408,900,408,1200,696,600,700,SuwvKNIAaTc_037.png,True
images/sxzWZX_I9hE_113.png,2160,3840,real,REAL_Nominal,,KLAX,24R,24,,,,,,,,,,,,,1025,1037,1003,1039,1049,1113,994,1118,sxzWZX_I9hE_113.png,True
images/sxzWZX_I9hE_116.png,2160,3840,real,REAL_Nominal,,KLAX,24R,18,,,,,,,,,,,,,1040,988,1016,991,1080,1080,1002,1090,sxzWZX_I9hE_116.png,True
images/sxzWZX_I9hE_118.png,2160,3840,real,REAL_Nominal,,KLAX,24R,14,,,,,,,,,,,,,1036,1072,1010,1075,1092,1178,984,1190,sxzWZX_I9hE_118.png,True
images/sxzWZX_I9hE_119.png,2160,3840,real,REAL_Nominal,,KLAX,24R,12,,,,,,,,,,,,,2935,580,2968,581,2874,724,3029,730,sxzWZX_I9hE_119.png,True
images/sxzWZX_I9hE_120.png,2160,3840,real,REAL_Nominal,,KLAX,24R,10,,,,,,,,,,,,,2931,569,2964,570,2847,742,3046,752,sxzWZX_I9hE_120.png,True
images/sxzWZX_I9hE_121.png,2160,3840,real,REAL_Nominal,,KLAX,24R,8,,,,,,,,,,,,,2928,551,2962,553,2797,775,3089,792,sxzWZX_I9hE_121.png,True
images/sxzWZX_I9hE_122.png,2160,3840,real,REAL_Nominal,,KLAX,24R,6,,,,,,,,,,,,,2931,544,2967,545,2682,880,3208,930,sxzWZX_I9hE_122.png,True
images/t5n88AFX3uY_087.png,1080,1920,real,REAL_Nominal,,SBGR,28L,8,,,,,,,,,,,,,1335,522,1349,522,1257,628,1395,642,t5n88AFX3uY_087.png,False
images/t5n88AFX3uY_088.png,1080,1920,real,REAL_Nominal,,SBGR,28L,6,,,,,,,,,,,,,1330,532,1348,533,1166,707,1462,745,t5n88AFX3uY_088.png,True
images/tiEYgez3o2A_024.png,1080,1920,real,REAL_Nominal,,LGIR,9,42,,,,,,,,,,,,,1150,585,1160,585,1143,617,1163,617,tiEYgez3o2A_024.png,False
images/tiEYgez3o2A_029.png,1080,1920,real,REAL_Nominal,,LGIR,9,32,,,,,,,,,,,,,780,565,792,565,772,603,798,603,tiEYgez3o2A_029.png,True
images/tiEYgez3o2A_033.png,1080,1920,real,REAL_Nominal,,LGIR,9,24,,,,,,,,,,,,,1114,585,1129,585,1140,631,1103,632,tiEYgez3o2A_033.png,True
images/tiEYgez3o2A_036.png,1080,1920,real,REAL_Nominal,,LGIR,9,18,,,,,,,,,,,,,1103,574,1120,574,1137,626,1084,627,tiEYgez3o2A_036.png,True
images/tiEYgez3o2A_038.png,1080,1920,real,REAL_Nominal,,LGIR,9,14,,,,,,,,,,,,,777,564,795,564,751,623,824,623,tiEYgez3o2A_038.png,True
images/tiEYgez3o2A_039.png,1080,1920,real,REAL_Nominal,,LGIR,9,12,,,,,,,,,,,,,763,564,782,564,727,628,819,629,tiEYgez3o2A_039.png,True
images/tiEYgez3o2A_040.png,1080,1920,real,REAL_Nominal,,LGIR,9,10,,,,,,,,,,,,,755,562,775,562,701,634,824,637,tiEYgez3o2A_040.png,True
images/tiEYgez3o2A_041.png,1080,1920,real,REAL_Nominal,,LGIR,9,8,,,,,,,,,,,,,769,580,793,581,680,668,867,673,tiEYgez3o2A_041.png,True
images/tiEYgez3o2A_042.png,1080,1920,real,REAL_Nominal,,LGIR,9,6,,,,,,,,,,,,,1125,565,1100,566,1320,705,936,718,tiEYgez3o2A_042.png,True
images/TP1LKkqkMUM_066.png,2160,3840,real,REAL_Nominal,,LGSA,29,24,,,,,,,,,,,,,2006,863,2028,863,1978,953,2052,954,TP1LKkqkMUM_066.png,True
images/TP1LKkqkMUM_069.png,2160,3840,real,REAL_Nominal,,LGSA,29,18,,,,,,,,,,,,,1841,858,1865,858,1916,968,1809,970,TP1LKkqkMUM_069.png,True
images/TP1LKkqkMUM_071.png,2160,3840,real,REAL_Nominal,,LGSA,29,14,,,,,,,,,,,,,1994,836,2018,837,1907,970,2062,976,TP1LKkqkMUM_071.png,True
images/TP1LKkqkMUM_072.png,2160,3840,real,REAL_Nominal,,LGSA,29,12,,,,,,,,,,,,,1843,856,1815,857,1949,1004,1754,1011,TP1LKkqkMUM_072.png,True
images/TP1LKkqkMUM_073.png,2160,3840,real,REAL_Nominal,,LGSA,29,10,,,,,,,,,,,,,1841,867,1815,868,1989,1046,1718,1055,TP1LKkqkMUM_073.png,True
images/TP1LKkqkMUM_074.png,2160,3840,real,REAL_Nominal,,LGSA,29,8,,,,,,,,,,,,,1995,855,2020,855,1759,1109,2199,1121,TP1LKkqkMUM_074.png,True
images/TP1LKkqkMUM_075.png,2160,3840,real,REAL_Nominal,,LGSA,29,6,,,,,,,,,,,,,1986,833,2017,833,1340,1397,2553,1442,TP1LKkqkMUM_075.png,True
images/tP_Z2rGUAWE_053.png,2160,3840,real,REAL_Nominal,,LSZH,3,82,,,,,,,,,,,,,1989,1118,1979,1119,1994,1161,1978,1162,tP_Z2rGUAWE_053.png,False
images/tP_Z2rGUAWE_065.png,2160,3840,real,REAL_Nominal,,LSZH,3,58,,,,,,,,,,,,,1820,1074,1833,1074,1812,1126,1836,1127,tP_Z2rGUAWE_065.png,False
images/tP_Z2rGUAWE_072.png,2160,3840,real,REAL_Nominal,,LSZH,3,44,,,,,,,,,,,,,1846,995,1860,995,1835,1058,1867,1058,tP_Z2rGUAWE_072.png,False
images/tP_Z2rGUAWE_076.png,2160,3840,real,REAL_Nominal,,LSZH,3,36,,,,,,,,,,,,,1819,1071,1836,1071,1804,1139,1844,1141,tP_Z2rGUAWE_076.png,True
images/tP_Z2rGUAWE_078.png,2160,3840,real,REAL_Nominal,,LSZH,3,32,,,,,,,,,,,,,2055,1060,2037,1061,2074,1135,2029,1136,tP_Z2rGUAWE_078.png,True
images/tP_Z2rGUAWE_080.png,2160,3840,real,REAL_Nominal,,LSZH,3,28,,,,,,,,,,,,,1776,1100,1795,1101,1752,1180,1805,1181,tP_Z2rGUAWE_080.png,True
images/tP_Z2rGUAWE_083.png,2160,3840,real,REAL_Nominal,,LSZH,3,22,,,,,,,,,,,,,2021,1062,2003,1063,2068,1153,1997,1161,tP_Z2rGUAWE_083.png,True
images/tP_Z2rGUAWE_085.png,2160,3840,real,REAL_Nominal,,LSZH,3,18,,,,,,,,,,,,,1955,1040,1974,1040,2025,1143,1935,1149,tP_Z2rGUAWE_085.png,True
images/tP_Z2rGUAWE_087.png,2160,3840,real,REAL_Nominal,,LSZH,3,14,,,,,,,,,,,,,1846,1073,1865,1073,1783,1195,1911,1201,tP_Z2rGUAWE_087.png,True
images/tP_Z2rGUAWE_088.png,2160,3840,real,REAL_Nominal,,LSZH,3,12,,,,,,,,,,,,,2002,1067,1981,1068,2076,1207,1915,1212,tP_Z2rGUAWE_088.png,True
images/tP_Z2rGUAWE_089.png,2160,3840,real,REAL_Nominal,,LSZH,3,10,,,,,,,,,,,,,2001,1072,2021,1072,2115,1238,1898,1240,tP_Z2rGUAWE_089.png,True
images/tP_Z2rGUAWE_090.png,2160,3840,real,REAL_Nominal,,LSZH,3,8,,,,,,,,,,,,,1811,1010,1836,1010,1661,1220,1988,1233,tP_Z2rGUAWE_090.png,True
images/tP_Z2rGUAWE_091.png,2160,3840,real,REAL_Nominal,,LSZH,3,6,,,,,,,,,,,,,1973,1044,2002,1044,2325,1380,1656,1403,tP_Z2rGUAWE_091.png,True
images/TQewD8twdg4_048.png,2160,3840,real,REAL_Nominal,,EKCH,4L,24,,,,,,,,,,,,,1928,1058,1915,1059,1952,1126,1902,1127,TQewD8twdg4_048.png,True
images/TQewD8twdg4_051.png,2160,3840,real,REAL_Nominal,,EKCH,4L,18,,,,,,,,,,,,,1933,1049,1950,1049,1905,1128,1973,1129,TQewD8twdg4_051.png,True
images/TQewD8twdg4_053.png,2160,3840,real,REAL_Nominal,,EKCH,4L,14,,,,,,,,,,,,,1914,1045,1930,1046,1876,1140,1970,1142,TQewD8twdg4_053.png,True
images/TQewD8twdg4_054.png,2160,3840,real,REAL_Nominal,,EKCH,4L,12,,,,,,,,,,,,,1915,1044,1934,1044,1983,1146,1869,1148,TQewD8twdg4_054.png,True
images/TQewD8twdg4_055.png,2160,3840,real,REAL_Nominal,,EKCH,4L,10,,,,,,,,,,,,,1922,1031,1938,1031,2008,1154,1857,1157,TQewD8twdg4_055.png,True
images/TQewD8twdg4_056.png,2160,3840,real,REAL_Nominal,,EKCH,4L,8,,,,,,,,,,,,,1938,1027,1924,1028,2046,1179,1830,1186,TQewD8twdg4_056.png,True
images/TQewD8twdg4_057.png,2160,3840,real,REAL_Nominal,,EKCH,4L,6,,,,,,,,,,,,,1940,1024,1917,1025,2140,1244,1743,1260,TQewD8twdg4_057.png,True
images/TxA8i8FYIj8_037.png,1080,1920,real,REAL_Nominal,,CYVR,26R,80,,,,,,,,,,,,,937,670,947,670,934,703,951,703,TxA8i8FYIj8_037.png,False
images/TxA8i8FYIj8_044.png,1080,1920,real,REAL_Nominal,,CYVR,26R,66,,,,,,,,,,,,,953,676,941,677,938,713,958,713,TxA8i8FYIj8_044.png,False
images/TxA8i8FYIj8_051.png,1080,1920,real,REAL_Nominal,,CYVR,26R,52,,,,,,,,,,,,,976,650,988,650,971,692,995,692,TxA8i8FYIj8_051.png,False
images/TxA8i8FYIj8_056.png,1080,1920,real,REAL_Nominal,,CYVR,26R,42,,,,,,,,,,,,,971,643,985,644,963,691,994,691,TxA8i8FYIj8_056.png,True
images/TxA8i8FYIj8_058.png,1080,1920,real,REAL_Nominal,,CYVR,26R,38,,,,,,,,,,,,,965,633,982,633,953,684,992,685,TxA8i8FYIj8_058.png,True
images/TxA8i8FYIj8_060.png,1080,1920,real,REAL_Nominal,,CYVR,26R,34,,,,,,,,,,,,,944,636,960,636,929,690,972,690,TxA8i8FYIj8_060.png,True
images/TxA8i8FYIj8_062.png,1080,1920,real,REAL_Nominal,,CYVR,26R,30,,,,,,,,,,,,,973,652,955,653,939,711,989,711,TxA8i8FYIj8_062.png,True
images/TxA8i8FYIj8_065.png,1080,1920,real,REAL_Nominal,,CYVR,26R,24,,,,,,,,,,,,,958,625,980,625,936,693,1003,693,TxA8i8FYIj8_065.png,True
images/TxA8i8FYIj8_067.png,1080,1920,real,REAL_Nominal,,CYVR,26R,20,,,,,,,,,,,,,949,627,972,627,917,704,1001,704,TxA8i8FYIj8_067.png,True
images/TxA8i8FYIj8_069.png,1080,1920,real,REAL_Nominal,,CYVR,26R,16,,,,,,,,,,,,,946,632,971,632,1019,722,903,724,TxA8i8FYIj8_069.png,True
images/TxA8i8FYIj8_070.png,1080,1920,real,REAL_Nominal,,CYVR,26R,14,,,,,,,,,,,,,954,622,978,622,893,726,1036,727,TxA8i8FYIj8_070.png,True
images/TxA8i8FYIj8_071.png,1080,1920,real,REAL_Nominal,,CYVR,26R,12,,,,,,,,,,,,,946,614,970,614,1050,734,869,735,TxA8i8FYIj8_071.png,True
images/TxA8i8FYIj8_072.png,1080,1920,real,REAL_Nominal,,CYVR,26R,10,,,,,,,,,,,,,794,422,806,422,719,506,880,508,TxA8i8FYIj8_072.png,True
images/TxA8i8FYIj8_073.png,1080,1920,real,REAL_Nominal,,CYVR,26R,8,,,,,,,,,,,,,813,430,799,431,955,553,664,570,TxA8i8FYIj8_073.png,True
images/Uy1MDyJbxCY_024.png,1080,1920,real,REAL_Nominal,,SBSP,17R,10,,,,,,,,,,,,,747,434,718,435,672,535,802,536,Uy1MDyJbxCY_024.png,False
images/Uy1MDyJbxCY_025.png,1080,1920,real,REAL_Nominal,,SBSP,17R,8,,,,,,,,,,,,,1172,437,1209,438,1085,558,1276,568,Uy1MDyJbxCY_025.png,True
images/Uy1MDyJbxCY_026.png,1080,1920,real,REAL_Nominal,,SBSP,17R,6,,,,,,,,,,,,,1201,408,1166,409,1364,593,1016,603,Uy1MDyJbxCY_026.png,True
images/v7Wara5NKdE_023.png,1080,1920,real,REAL_Nominal,,EDDN,28,12,,,,,,,,,,,,,1215,380,1228,380,1130,487,1269,491,v7Wara5NKdE_023.png,True
images/v7Wara5NKdE_024.png,1080,1920,real,REAL_Nominal,,EDDN,28,10,,,,,,,,,,,,,688,384,698,384,823,522,618,527,v7Wara5NKdE_024.png,True
images/v7Wara5NKdE_025.png,1080,1920,real,REAL_Nominal,,EDDN,28,8,,,,,,,,,,,,,1223,382,1235,383,992,611,1383,618,v7Wara5NKdE_025.png,True
images/v81ms8ISUNY_067.png,2160,3840,real,REAL_Nominal,,BIAR,19,114,,,,,,,,,,,,,1817,941,1829,941,1807,982,1828,982,v81ms8ISUNY_067.png,False
images/v81ms8ISUNY_084.png,2160,3840,real,REAL_Nominal,,BIAR,19,80,,,,,,,,,,,,,1770,918,1786,918,1763,970,1790,970,v81ms8ISUNY_084.png,False
images/v81ms8ISUNY_092.png,2160,3840,real,REAL_Nominal,,BIAR,19,64,,,,,,,,,,,,,1925,918,1943,918,1960,977,1926,978,v81ms8ISUNY_092.png,False
images/v81ms8ISUNY_100.png,2160,3840,real,REAL_Nominal,,BIAR,19,48,,,,,,,,,,,,,1953,881,1972,881,1935,949,1976,950,v81ms8ISUNY_100.png,False
images/v81ms8ISUNY_105.png,2160,3840,real,REAL_Nominal,,BIAR,19,38,,,,,,,,,,,,,1892,897,1915,898,1933,972,1880,973,v81ms8ISUNY_105.png,False
images/v81ms8ISUNY_109.png,2160,3840,real,REAL_Nominal,,BIAR,19,30,,,,,,,,,,,,,1936,946,1963,946,1996,1029,1929,1032,v81ms8ISUNY_109.png,False
images/v81ms8ISUNY_112.png,2160,3840,real,REAL_Nominal,,BIAR,19,24,,,,,,,,,,,,,1940,939,1967,939,2014,1040,1927,1043,v81ms8ISUNY_112.png,True
images/v81ms8ISUNY_115.png,2160,3840,real,REAL_Nominal,,BIAR,19,18,,,,,,,,,,,,,1934,893,1962,894,1901,1021,2030,1021,v81ms8ISUNY_115.png,True
images/v81ms8ISUNY_117.png,2160,3840,real,REAL_Nominal,,BIAR,19,14,,,,,,,,,,,,,1900,899,1930,899,2033,1040,1857,1042,v81ms8ISUNY_117.png,True
images/v81ms8ISUNY_118.png,2160,3840,real,REAL_Nominal,,BIAR,19,12,,,,,,,,,,,,,1878,885,1914,885,1747,1041,1965,1050,v81ms8ISUNY_118.png,True
images/v81ms8ISUNY_119.png,2160,3840,real,REAL_Nominal,,BIAR,19,10,,,,,,,,,,,,,1921,871,1956,872,2130,1049,1836,1053,v81ms8ISUNY_119.png,True
images/v81ms8ISUNY_120.png,2160,3840,real,REAL_Nominal,,BIAR,19,8,,,,,,,,,,,,,1927,899,1960,899,1656,1102,2099,1117,v81ms8ISUNY_120.png,True
images/v81ms8ISUNY_121.png,2160,3840,real,REAL_Nominal,,BIAR,19,6,,,,,,,,,,,,,1884,893,1922,893,1385,1215,2276,1245,v81ms8ISUNY_121.png,True
images/vBo5dWTyw54_041.png,2160,3840,real,REAL_Nominal,,WSSS,20R,138,,,,,,,,,,,,,2909,652,2919,653,2903,681,2917,683,vBo5dWTyw54_041.png,False
images/vBo5dWTyw54_067.png,2160,3840,real,REAL_Nominal,,WSSS,20R,86,,,,,,,,,,,,,948,671,934,673,959,713,935,717,vBo5dWTyw54_067.png,False
images/vBo5dWTyw54_075.png,2160,3840,real,REAL_Nominal,,WSSS,20R,70,,,,,,,,,,,,,2868,653,2884,655,2858,703,2886,706,vBo5dWTyw54_075.png,True
images/vBo5dWTyw54_082.png,2160,3840,real,REAL_Nominal,,WSSS,20R,56,,,,,,,,,,,,,2849,624,2867,626,2833,682,2867,688,vBo5dWTyw54_082.png,True
images/vBo5dWTyw54_086.png,2160,3840,real,REAL_Nominal,,WSSS,20R,48,,,,,,,,,,,,,977,634,957,638,997,696,956,703,vBo5dWTyw54_086.png,True
images/vBo5dWTyw54_090.png,2160,3840,real,REAL_Nominal,,WSSS,20R,40,,,,,,,,,,,,,2863,646,2885,648,2840,716,2890,722,vBo5dWTyw54_090.png,True
images/vBo5dWTyw54_093.png,2160,3840,real,REAL_Nominal,,WSSS,20R,34,,,,,,,,,,,,,988,598,964,601,1017,674,958,682,vBo5dWTyw54_093.png,True
images/vBo5dWTyw54_095.png,2160,3840,real,REAL_Nominal,,WSSS,20R,30,,,,,,,,,,,,,2855,582,2880,586,2819,663,2888,673,vBo5dWTyw54_095.png,True
